question_id,question,image,option_1,option_2,option_3,option_4,answer,correct_option_text,explanation,difficulty,topic,question_type,key_terms
AIDA3_187,수심 20m 지점에서 상승을 시작할 때 가장 효율적인 핀차기 방법은?,,처음부터 끝까지 전력 질주한다.,"초반 양성 부력을 받을 때까지 강하게 차고, 수면 근처에서는 힘을 뺀다.","초반 음성 부력을 이겨내기 위해 강하게 차고, 중성부력 지점을 지나면 힘을 줄인다.",발목만 사용하여 빠르게 찬다.,3,"초반 음성 부력을 이겨내기 위해 강하게 차고, 중성부력 지점을 지나면 힘을 줄인다.","깊은 곳에서는 음성 부력이 강하므로 강한 핀차기가 필요하지만, 수면에 가까워질수록 부력이 도와주므로 산소 절약을 위해 핀차기 강도를 줄이거나 멈춘다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.54)",hard,Technique,multiple_choice,ascent_strategy
AIDA3_188,중이(Middle Ear) 공간은 무엇으로 채워져 있는가?,,림프액,공기,바닷물,혈액,2,공기,"중이는 고막과 내이 사이의 공간으로 평소 공기로 채워져 있어, 압력 변화에 따라 부피가 변하므로 압력평형이 필요하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.20)",easy,Anatomy,multiple_choice,middle_ear_content
AIDA3_189,다음 중 '폐'의 가스 교환이 일어나는 가장 작은 단위는?,,기관지(Bronchi),세기관지(Bronchioles),폐포(Alveoli),늑막(Pleura),3,폐포(Alveoli),"폐포는 포도송이 모양의 공기 주머니로, 이곳에서 혈액과 공기 사이의 산소 및 이산화탄소 교환(확산)이 일어난다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.36)",easy,Anatomy,multiple_choice,alveoli
AIDA3_190,수면 휴식 시간(Surface Interval)을 충분히 가져야 하는 주된 이유는?,,체온을 낮추기 위해,체내 이산화탄소를 배출하고 산소를 재충전하며 잔여 질소를 제거하기 위해,장비를 점검하기 위해,다음 다이빙 계획을 세우기 위해,2,체내 이산화탄소를 배출하고 산소를 재충전하며 잔여 질소를 제거하기 위해,"안전한 다음 다이빙을 위해서는 가스 교환이 정상 수준으로 회복되고, 피로 물질이 제거될 시간이 필요하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.63)",medium,Safety,multiple_choice,surface_interval_reason
AIDA3_191,프렌젤 압력평형 시 '후두개(Epiglottis)'의 상태는 어떠해야 하는가?,,열려 있어야 한다.,닫혀 있어야 한다.,반쯤 열려 있어야 한다.,떨리고 있어야 한다.,1,열려 있어야 한다.,"프렌젤을 할 때 공기가 폐로 넘어가지 않고 비강으로 가기 위해서는 성문(Glottis)은 닫혀야 하지만, 혀뿌리가 올린 공기가 코로 가려면 후두개와 연구개는 특정 포지션을 취해야 한다(보통 후두개는 닫히지 않고 공기 통로 역할을 함). *정정: 프렌젤 시 성문은 닫고, 후두개는 자연스러운 위치, 연구개는 중립/열림 상태여야 비강으로 공기가 감. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.24)",hard,Equalization,multiple_choice,frenzel_anatomy
AIDA3_192,AIDA3 과정의 다이나믹(DYN) 종목 최소 이수 거리 기준은?,,40m,50m,55m,75m,3,55m,"AIDA3 자격 취득을 위해서는 다이나믹(잠영) 종목에서 최소 55m 이상을 수영해야 한다. (출처: AIDA3 Korean ADVANCED Freediver Course Completion Form.pdf, p.1)",medium,Course_Standards,multiple_choice,dyn_requirement
AIDA3_193,프리다이빙 시 '과신(Overconfidence)'이 위험한 이유는?,,자신의 한계를 무시하고 무리한 다이빙을 시도하게 하여 사고를 유발하기 때문이다.,버디에게 의지하게 만들기 때문이다.,장비를 소홀히 다루게 하기 때문이다.,기술 발전을 저해하기 때문이다.,1,자신의 한계를 무시하고 무리한 다이빙을 시도하게 하여 사고를 유발하기 때문이다.,"자만심은 안전 수칙을 어기거나 신체 신호를 무시하게 만들어 블랙아웃 등 심각한 사고로 이어지는 주요 원인 중 하나이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",easy,Psychology,multiple_choice,safety_attitude
AIDA3_194,스퀴즈(Squeeze)'라고 불리는 기압성 외상의 근본적인 발생 원인은?,,공기 공간의 압력이 주변 압력보다 낮아져서(음압 발생),공기 공간의 압력이 주변 압력보다 높아서,공기가 팽창해서,체온이 상승해서,1,공기 공간의 압력이 주변 압력보다 낮아져서(음압 발생),"스퀴즈는 하강 시 보일의 법칙에 의해 공기 공간의 부피가 줄어들 때, 압력평형을 해주지 않아 해당 공간이 진공 상태처럼 되어 주변 조직을 빨아들이며 발생한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.26)",medium,Barotrauma,multiple_choice,squeeze_mechanism
AIDA3_195,AIDA3 과정에서 배우는 '턴(Turn)' 기술의 핵심 요소는?,,바닥을 손으로 짚고 멈춘다.,유도줄을 잡지 않고 핀의 추진력만으로 돈다.,유선형 자세를 유지하며 효율적으로 방향을 전환한다.,숨을 내뱉으며 돈다.,3,유선형 자세를 유지하며 효율적으로 방향을 전환한다.,"턴 동작 시 저항을 최소화하고 에너지를 아끼기 위해 몸을 웅크리거나 유선형을 유지하며 부드럽게 방향을 바꾸는 것이 중요하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.53)",medium,Technique,multiple_choice,turn_technique
AIDA3_196,저산소증(Hypoxia)의 징후가 나타나지 않고 예고 없이 찾아오는 블랙아웃을 무엇이라 하는가?,,경고 없는 블랙아웃(Unannounced Blackout),순간 블랙아웃,잠재적 블랙아웃,심해 블랙아웃,1,경고 없는 블랙아웃(Unannounced Blackout),"많은 경우 저산소증은 다이버가 인지할 수 있는 전조 증상 없이 갑작스러운 의식 소실로 나타나므로 항상 버디 시스템을 준수해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.60)",hard,Hypoxia,multiple_choice,blackout_nature
AIDA3_197,다이빙 전 '스트레칭'을 할 때 주의할 점은?,,반동을 주어 최대한 세게 늘린다.,숨을 참으면서 한다.,천천히 호흡하며 이완된 상태에서 무리하지 않게 진행한다.,식사 직후에 한다.,3,천천히 호흡하며 이완된 상태에서 무리하지 않게 진행한다.,"과도한 스트레칭은 부상을 유발할 수 있으므로, 호흡과 함께 근육을 이완시키며 부드럽게 늘려주는 것이 효과적이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.76)",easy,Training,multiple_choice,stretching_tips
AIDA3_198,수면 구조(Surface Rescue) 시 'BTT(Blow - Tap - Talk)' 절차의 목적은?,,다이버의 의식 유무를 확인하고 호흡을 유도하기 위해,다이버를 혼내기 위해,버디에게 신호를 보내기 위해,물을 토하게 하기 위해,1,다이버의 의식 유무를 확인하고 호흡을 유도하기 위해,"BTT는 얼굴에 바람 불기(Blow), 뺨 두드리기(Tap), 말 걸기(Talk)를 통해 다이버의 감각을 자극하여 자발 호흡과 의식을 회복시키려는 절차이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",medium,Rescue,multiple_choice,btt
AIDA3_199,프리다이빙에서 '스타틱 앱니어(Static Apnea)'란 무엇인가?,,수영장에서 잠영하는 것,수면에 엎드려 움직임 없이 숨을 참는 것,깊은 수심으로 하강하는 것,줄을 잡고 내려가는 것,2,수면에 엎드려 움직임 없이 숨을 참는 것,"스타틱 앱니어는 호흡 정지 시간을 측정하는 종목으로, 주로 수영장 얕은 물에서 움직임을 최소화한 상태로 수행한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.5)",easy,Discipline,multiple_choice,static_definition
AIDA3_200,"AIDA3 과정 이수 후, 다음 단계인 AIDA4 마스터 프리다이버가 되기 위해 필요한 역할 중 하나는?",,보조 강사(Assistant Instructor) 역할 수행 가능,심판 자격 획득,대회 조직 위원장,의료진 활동,1,보조 강사(Assistant Instructor) 역할 수행 가능,"AIDA4 과정은 마스터 프리다이버로서 강사를 보조하고 교육생을 감독할 수 있는 능력을 배양하는 단계이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.4)",easy,Career,multiple_choice,aida4_preview
AIDA3_201,헨리의 법칙(Henry's Law)이 설명하는 현상은 무엇인가?,,기체의 부피는 온도에 비례한다.,일정한 온도에서 액체에 녹아드는 기체의 양은 그 기체의 부분압에 비례한다.,모든 기체는 같은 부피를 가진다.,압력이 높을수록 기체 분자의 속도가 빨라진다.,2,일정한 온도에서 액체에 녹아드는 기체의 양은 그 기체의 부분압에 비례한다.,"헨리의 법칙은 수심이 깊어질수록(압력이 높을수록) 질소 등의 기체가 혈액과 조직에 더 많이 녹아들게 되는 현상(감압병의 원인)을 설명한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.35)",medium,Physics,multiple_choice,henrys_law
AIDA3_202,아르키메데스의 원리(Archimedes' Principle)에 따라 다이버가 받는 '부력'의 크기는 무엇과 같은가?,,다이버의 체중,다이버가 밀어낸 물의 무게,다이버가 착용한 웨이트의 무게,수심의 깊이,2,다이버가 밀어낸 물의 무게,"어떤 물체가 유체에 잠길 때 받는 부력은 그 물체가 밀어낸 유체의 무게와 같다는 원리로, 다이버의 부력 조절을 설명하는 기초가 된다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.35)",easy,Physics,multiple_choice,archimedes_principle
AIDA3_203,우리 몸에서 호흡 충동(숨을 쉬고 싶은 욕구)을 일으키는 가장 주된 요인은?,,체내 산소량의 감소,체내 이산화탄소 농도의 증가,심박수의 증가,폐의 수축,2,체내 이산화탄소 농도의 증가,"인체는 산소 부족보다는 이산화탄소 축적에 훨씬 민감하게 반응하여 호흡 충동을 발생시킨다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.15)",easy,Physiology,multiple_choice,urge_to_breathe
AIDA3_204,초과호흡으로 인해 혈중 이산화탄소 농도가 정상보다 낮아진 상태를 무엇이라 하는가?,,저산소증(Hypoxia),저이산화탄소증(Hypocapnia),고탄산혈증(Hypercapnia),질소 마취,2,저이산화탄소증(Hypocapnia),"저이산화탄소증은 과도한 호흡으로 CO2가 너무 많이 배출된 상태로, 호흡 충동을 지연시켜 저산소증 위험을 높인다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.16)",medium,Physiology,multiple_choice,hypocapnia
AIDA3_205,덕다이브(Duck Dive) 입수 시 다리가 수면 위로 올라가기도 전에 핀차기를 시작하면 발생하는 문제는?,,추진력이 더 강해진다.,아무 문제 없다.,핀이 수면을 때리며 추진력을 잃고 에너지를 낭비하게 된다.,방향 잡기가 더 쉬워진다.,3,핀이 수면을 때리며 추진력을 잃고 에너지를 낭비하게 된다.,"덕다이브 시 핀(블레이드)이 물속에 완전히 잠기기 전에 차면 헛발질을 하게 되어 효율적인 입수가 불가능하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.48)",medium,Technique,multiple_choice,duck_dive_mistake
AIDA3_206,다이빙을 시작하며 입수할 때 스노클을 입에서 빼는 가장 중요한 안전상의 이유는?,,호흡 저항을 줄이기 위해,블랙아웃 발생 시 기도로 물이 유입되는 것을 막기 위해,멋있어 보이기 위해,이퀄라이징을 쉽게 하기 위해,2,블랙아웃 발생 시 기도로 물이 유입되는 것을 막기 위해,"스노클을 물고 있다가 수면 근처에서 의식을 잃으면(SWB), 기도가 열려 있어 폐로 물이 바로 들어갈 위험이 매우 크다. (출처: AIDA3 Slides Set v1.05 2021.pdf, p.61)",easy,Safety,multiple_choice,snorkel_removal
AIDA3_207,해부학적 사강(Anatomical Dead Space)'이란 무엇인가?,,폐에서 기체 교환이 일어나지 않는 기도 공간(입~기관지),이미 괴사한 폐 조직,폐활량 측정 시 제외되는 공기,부비강 공간,1,폐에서 기체 교환이 일어나지 않는 기도 공간(입~기관지),"사강은 호흡 시 공기는 통과하지만 혈액과의 가스 교환은 일어나지 않는 통로 부분을 말하며, 스노클 사용 시 사강이 늘어난다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.37)",medium,Anatomy,multiple_choice,dead_space
AIDA3_208,다이빙 중 코 막힘(Congestion)을 해결하기 위해 약물(충혈완화제)을 사용하는 것이 위험할 수 있는 이유는?,,약물 도핑 테스트에 걸리기 때문에,다이빙 중 약효가 떨어지면 점막이 다시 부어올라 상승 시 역폐색을 유발할 수 있기 때문에,졸음을 유발하기 때문에,갈증을 유발하기 때문에,2,다이빙 중 약효가 떨어지면 점막이 다시 부어올라 상승 시 역폐색을 유발할 수 있기 때문에,"약효 지속 시간을 정확히 알 수 없으며, 수중에서 약효가 사라지면 갇힌 공기가 팽창하며 빠져나가지 못해 심각한 부상을 입을 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.29)",hard,Safety,multiple_choice,decongestants
AIDA3_209,AIDA '프리다이버 행동 강령(Code of Conduct)'에 포함되지 않는 내용은?,,자신의 능력 한계 내에서 다이빙한다.,해양 생물을 만지거나 괴롭히지 않는다.,더 깊은 수심을 위해 과도한 경쟁을 부추긴다.,바다에 쓰레기를 버리지 않는다.,3,더 깊은 수심을 위해 과도한 경쟁을 부추긴다.,"프리다이버는 환경을 보호하고 안전을 최우선으로 해야 하며, 무모한 경쟁이나 자연 훼손은 행동 강령에 위배된다. (출처: AIDA3 Korean Slides Set.pdf, p.89)",easy,Ethics,multiple_choice,code_of_conduct
AIDA3_210,내이(Inner Ear)의 기관 중 소리를 감지하는 것이 아니라 '평형 감각'을 담당하는 기관은?,,달팽이관(Cochlea),반고리관(Semicircular Canals),고막(Eardrum),이소골(Ossicles),2,반고리관(Semicircular Canals),"반고리관은 림프액의 흐름을 통해 몸의 회전과 균형을 감지하며, 찬물이 들어가거나 압력 불균형 시 현기증을 유발할 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.19)",medium,Anatomy,multiple_choice,inner_ear
AIDA3_211,프리다이빙용 마스크로 '내부 용적(Volume)이 작은 것'을 선호하는 이유는?,,가격이 저렴해서,압력평형에 필요한 공기 소모를 줄이기 위해서,시야를 좁히기 위해서,물 저항을 높이기 위해서,2,압력평형에 필요한 공기 소모를 줄이기 위해서,"깊은 수심에서는 폐의 공기가 귀한데, 마스크 용적이 작을수록 마스크 압착을 풀기 위해 불어넣어야 하는 공기의 양이 줄어들어 유리하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.30)",easy,Equipment,multiple_choice,mask_volume
AIDA3_212,지친 다이버를 수면에서 50m 이상 끌고 가는 구조 훈련(Towing) 시 가장 중요한 자세는?,,구조자가 물속에 잠겨서 끈다.,피구조자의 기도가 수면 위로 유지되도록 머리를 받치거나 잡고 이동한다.,피구조자를 엎드려 눕힌다.,최대한 빠른 속도로만 이동한다.,2,피구조자의 기도가 수면 위로 유지되도록 머리를 받치거나 잡고 이동한다.,"구조 이동 중에도 피구조자의 기도가 물에 잠기지 않도록 확보하는 것이 생명 유지에 가장 중요하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",medium,Rescue,multiple_choice,towing_technique
AIDA3_213,프리다이빙을 위한 영양 섭취 가이드로 적절한 것은?,,다이빙 직전에는 배가 부를 정도로 든든하게 먹는다.,소화가 잘 되는 탄수화물 위주의 가벼운 식사를 다이빙 2시간 전쯤에 한다.,단백질 쉐이크만 마신다.,지방이 많은 음식을 섭취한다.,2,소화가 잘 되는 탄수화물 위주의 가벼운 식사를 다이빙 2시간 전쯤에 한다.,"소화 부담을 줄여 MDR 효율을 높이고 횡격막 압박을 피하기 위해, 다이빙 전에는 가볍고 소화가 쉬운 음식을 섭취하는 것이 좋다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.67)",medium,Physiology,multiple_choice,nutrition
AIDA3_214,자외선으로부터 피부를 보호하기 위한 방법 중 산호 등 해양 생태계에 해가 덜 되는 방법은?,,일반적인 화학적 자외선 차단제를 두껍게 바른다.,래시가드나 슈트 등 물리적인 보호 장비를 착용한다.,오일을 바른다.,아무것도 바르지 않고 화상을 입는다.,2,래시가드나 슈트 등 물리적인 보호 장비를 착용한다.,"일부 자외선 차단제 성분은 산호초에 유해하므로, 슈트나 모자 등을 착용하여 물리적으로 차단하는 것이 환경 친화적이다. (출처: AIDA3 Korean Slides Set.pdf, p.89 - 환경 보호 맥락 추론)",easy,Environment,multiple_choice,sun_protection
